Date,Open,High,Low,Close,Volume
2/7/2020,104.9568969,108.291364,104.6586184,105.6722946,308151200
2/8/2020,105.8614503,107.4692709,105.1387776,106.3779907,173071600
2/9/2020,106.0991067,107.0836833,105.6334906,106.7635727,121776800
2/10/2020,107.0958131,110.9831954,106.5065235,110.4884796,202428800
2/11/2020,110.0098956,110.4666315,107.1795997,107.9764557,198045600
2/12/2020,109.4219413,110.5637807,106.8953259,109.545845,212403600
2/13/2020,108.8097385,109.3077707,106.0280273,106.2879791,187902400
2/14/2020,107.3787677,110.0778782,107.1844156,109.8203583,165598000
2/15/2020,111.2002996,112.7672909,110.7119799,111.7639313,210082000
2/16/2020,111.5890251,111.7542252,109.8544016,111.6643372,165565200
2/17/2020,112.7867152,112.8110111,110.7459878,111.3727798,119561600
2/18/2020,111.125002,112.7260019,110.7897381,112.3008499,105633600
2/19/2020,112.7089741,113.8556697,112.34699,112.4417343,145538000
2/20/2020,112.4830475,115.0509668,112.4660396,114.9367828,126907200
2/21/2020,115.8964134,121.3432202,115.8842691,120.8597641,338054800
2/22/2020,125.0650992,125.1501384,120.4394521,122.3052597,345937600
2/23/2020,121.1779988,121.6468788,119.5794237,121.3018951,211495600
2/24/2020,122.6186603,123.4082281,121.5521329,122.9514923,163022400
2/25/2020,123.554001,123.886833,120.3374182,121.4816895,155552400
2/26/2020,122.4558963,122.8737602,121.0614004,121.2849121,187630000
2/27/2020,123.9791648,127.3026364,122.4437572,125.3979492,225702700
2/28/2020,129.0129482,130.9953791,126.8458923,130.392868,151948100
2/29/2020,133.7066323,134.0856243,123.4155299,127.6913376,200119000
3/1/2020,123.3280683,125.2035884,117.098982,117.4682541,257599600
3/2/2020,116.6811026,120.2086456,107.7602018,117.5459824,332607200
3/3/2020,110.7338461,115.6315969,109.4996942,109.6357422,231366600
3/4/2020,113.9504239,115.7773596,112.0068724,114.008728,176940500
3/5/2020,116.962921,117.098969,109.3247636,110.2868195,182274400
3/6/2020,111.3363536,111.9777292,106.8953385,108.8388901,180860300
3/7/2020,111.4821062,112.6579539,109.6162987,112.1040421,140150100
3/8/2020,114.9902396,115.4761275,110.4034564,112.2789841,184642000
3/9/2020,111.9777363,112.7260005,108.877769,108.9652252,154679000
3/10/2020,106.6232271,109.0332266,105.6417316,107.2257233,178011000
3/11/2020,107.284043,107.7504912,103.0956845,103.8245163,287104900
3/12/2020,101.5894446,107.0799794,100.190085,106.9730835,195713800
3/13/2020,109.4997064,109.6746264,106.0790586,108.6542587,183055400
3/14/2020,108.4696253,108.9457934,103.7565064,104.0966339,150718700
3/15/2020,102.2016467,107.1382689,102.0364466,105.1655655,167743300
3/16/2020,105.3696569,109.2664801,104.6311051,109.1109924,149981400
3/17/2020,111.763939,112.0651872,109.5968757,111.7153473,137672400
3/18/2020,111.316927,112.0554713,110.3645834,110.8699036,99382200
3/19/2020,110.578375,113.9504384,110.4131749,112.5413589,142675200
3/20/2020,114.3197138,114.3974576,112.5608018,113.4937057,116120400
3/21/2020,109.7037423,112.113749,109.0526545,109.8300705,144712000
3/22/2020,110.6949877,113.3576514,110.3451478,113.2118835,106243800
3/23/2020,112.4344523,112.8426037,109.0818289,109.9661484,161498200
3/24/2020,111.3849466,112.2886984,110.9087711,111.8319626,96849000
3/25/2020,112.9689313,113.1146991,111.35578,111.7250595,83477200
3/26/2020,112.0262987,113.6977541,111.6764589,113.668602,100506900
3/27/2020,116.6714124,121.6469077,115.9134284,120.8889236,240226800
3/28/2020,121.7343403,121.8509561,116.2729655,117.6820374,262330500
3/29/2020,117.5848534,119.5575567,116.2438056,117.7694931,150712000
3/30/2020,115.3692306,117.7792305,114.8153186,117.3030624,112559200
3/31/2020,117.8569745,118.1193581,115.4566869,115.660759,115393800
4/1/2020,116.5742138,117.0212297,112.3955827,112.7065506,120639300
4/2/2020,112.9203433,115.6218862,112.3664314,114.1933746,124423700
4/3/2020,113.3770897,115.3595133,113.1632978,113.5714493,89946000
4/4/2020,114.1350634,114.7084149,111.355784,112.4830475,101988000
4/5/2020,113.1049713,113.2604589,111.054524,111.7930756,82572600
4/6/2020,110.7921478,113.2604589,109.6940365,111.8027954,111850700
4/7/2020,112.2303798,113.9698593,111.3071958,113.3090515,92276800
4/8/2020,111.8027735,112.1720455,107.9642558,108.0614319,143937800
4/9/2020,109.1984425,113.6297375,109.0332349,112.0651779,146129200
4/10/2020,107.9253942,108.8291458,104.6796673,105.7874908,190272600
4/11/2020,106.0304503,107.5561379,104.2909709,105.7000427,122866900
4/12/2020,106.5649227,108.3432665,105.661171,107.3229065,107624400
4/13/2020,110.9184838,112.3275557,109.1790043,111.7056198,138235500
4/14/2020,114.6209516,116.2438228,113.5714393,115.6704712,126387100
4/15/2020,115.1788748,116.0355102,113.047012,115.5390549,114457900
4/16/2020,117.3010027,118.7514445,112.9691429,113.2319717,154515300
4/17/2020,112.4824025,114.4682384,111.1000947,112.8912506,138023400
4/18/2020,114.0788893,116.4541081,113.3488,116.3178253,112295000
4/19/2020,116.4443536,117.3301913,115.4222259,116.0452347,103162300
4/20/2020,116.2691472,116.4930371,114.7408273,116.0939255,81581900
4/21/2020,115.7629542,117.7780003,115.0133992,117.1063232,91183000
4/22/2020,116.3762302,117.466492,115.8018894,116.2204742,74271000
4/23/2020,115.4611724,116.6390487,114.8673659,114.8965683,76322100
4/24/2020,114.4682515,115.8992275,113.7089599,115.4903793,74113000
4/25/2020,115.4903904,115.6169365,114.1762311,114.2248993,73604300
4/26/2020,114.0691353,114.4974567,110.7301938,110.8275375,127959300
4/27/2020,110.8859434,112.7744356,109.6009793,112.1124878,113874200
4/28/2020,112.4824159,113.6505557,112.1124993,112.9496689,76499200
4/29/2020,113.4753386,114.370913,113.1346318,113.4948044,46691300
4/30/2020,113.8647208,117.7585302,113.7089649,115.8895035,169410200
5/1/2020,117.7974641,120.1921559,116.8240118,119.4620667,127728200
5/2/2020,118.7806356,120.094802,117.6806373,119.8125,89004200
5/3/2020,120.2408204,120.4939201,118.9656003,119.6762238,78967600
5/4/2020,119.345231,119.5983306,118.2939009,119.0045242,78260400
5/5/2020,119.062948,121.2629523,119.0045432,120.4647217,86712000
5/6/2020,121.0682661,121.6620726,119.8222409,121.0779953,82225500
5/7/2020,121.2239982,122.6062985,117.7877132,118.5470047,115089200
5/8/2020,117.3010268,120.5815644,116.9603199,119.9682846,81312200
5/9/2020,119.1797746,119.5010157,117.3496868,119.1603088,86939800
5/10/2020,119.3452352,120.0753243,118.3133783,118.5470047,79184500
5/11/2020,121.0390549,124.5045501,120.8346308,124.4850769,157243700
5/12/2020,124.027579,124.962085,123.2001385,124.416954,98208600
5/13/2020,125.4779974,126.1399527,124.6408278,125.2833099,94359800
5/14/2020,125.5364211,125.6727038,122.7718126,123.2974777,192541500
5/15/2020,121.7010018,124.9036607,120.172682,124.8257828,121251600
5/16/2020,128.1161004,130.8417707,126.2081267,128.3789368,168904800
5/17/2020,128.6514466,128.914268,127.3080778,127.4833069,88223700
5/18/2020,127.8337537,129.9169409,127.619593,128.4664917,54930100
5/19/2020,130.4328697,133.6939258,129.9656019,133.0611877,124486200
5/20/2020,134.3850754,135.1054205,130.7735613,131.2894897,121047300
5/21/2020,131.9806504,132.3797693,129.8585169,130.1700287,96452100
5/22/2020,130.5204716,131.1629536,128.2231238,129.1673737,99116600
5/23/2020,129.9753618,130.0629689,123.3948218,125.974472,143301900
5/24/2020,125.4682533,128.242598,125.0204587,127.5319672,97664900
5/25/2020,124.3293287,127.5709266,123.0248988,123.2390594,155088000
5/26/2020,124.9523685,128.1355624,124.4656422,127.4444046,109578200
5/27/2020,128.9142743,129.1089766,126.7726823,128.5443726,105158200
5/28/2020,125.7603016,126.7142806,125.0886171,125.5558701,100384500
5/29/2020,125.0886223,126.247033,123.4921611,125.380661,91951100
5/30/2020,125.3417031,127.960292,125.0788817,127.4151611,88636800
5/31/2020,127.3275716,127.5222591,125.3417204,125.4877472,90221800
6/1/2020,125.3611936,126.7629674,123.6284496,123.7647324,111598500
6/2/2020,124.3877258,125.2930441,123.5700295,124.4364014,90757300
6/3/2020,125.2443432,128.9726663,125.1372629,128.5248718,104319500
6/4/2020,130.2478988,135.9620581,130.0434673,133.2363892,120150900
6/5/2020,132.6621109,136.1373436,131.435566,135.3780518,114459400
6/6/2020,139.2718202,141.2381831,132.9151634,139.1257935,157611700
6/7/2020,139.7877421,140.4691557,137.616933,139.3594208,98390600
6/8/2020,139.6222602,140.4691738,136.6824449,138.2886353,140843800
6/9/2020,135.8160271,138.2204547,133.0708853,133.450531,142621100
6/10/2020,132.2240118,133.1098568,126.7532153,128.4567566,177523800
6/11/2020,130.1992574,131.7859895,127.4541145,130.5789032,106239800
6/12/2020,132.1266715,132.6912756,131.0364097,131.4063263,83305400
6/13/2020,132.1558919,132.165636,130.0629752,130.3842163,89880900
6/14/2020,132.6815401,133.7523287,131.0169303,133.7425995,84183100
6/15/2020,133.9034687,133.9717045,132.4508521,133.3282623,75693800
6/16/2020,132.6165494,133.5232204,131.5344025,133.474472,71297200
6/17/2020,133.1917855,134.4201778,132.4411179,132.5970917,76774200
6/18/2020,133.0553056,133.5525177,131.0274972,131.9926605,73046600
6/19/2020,132.4898338,132.9675435,130.4132924,131.7391663,64280000
6/20/2020,130.978735,132.1291179,130.335293,131.9731293,60145100
6/21/2020,132.0901435,132.5970844,129.4578829,129.8478546,80576300
6/22/2020,127.9565315,128.9021924,126.2211984,127.5568161,97918500
6/23/2020,125.9579805,126.737909,124.2129035,126.4551926,96856700
6/24/2020,126.9719013,127.4301088,125.5680327,126.6111755,87668800
6/25/2020,124.7978297,126.464927,122.4483078,122.8382721,103916400
6/26/2020,120.6544717,123.5304439,115.4192194,122.7017746,158273000
6/27/2020,121.8048666,122.4093041,119.1628699,122.2045746,111039900
6/28/2020,121.5513961,123.2867292,117.515282,117.9539871,148199500
6/29/2020,119.5138448,121.7171367,118.1587246,118.2172241,164560400
6/30/2020,120.6447191,124.7198299,119.7088094,124.5833435,116307900
7/1/2020,125.1878067,125.4900255,121.8731216,121.9803619,102260900
7/2/2020,121.6781331,122.5555508,118.7826583,118.997139,112966300
7/3/2020,118.6949297,120.4985062,115.6434735,117.1155777,178155000
7/4/2020,117.9442455,118.8801552,114.6198092,118.3731995,153766600
7/5/2020,117.8954867,117.9637299,113.2939251,113.4401627,154376600
7/6/2020,116.0431771,118.9971441,115.8092016,118.0514832,129525800
7/7/2020,118.636412,119.1043631,116.4526153,116.9693222,111943300
7/8/2020,119.4650984,120.1182843,118.2172187,118.8996506,103026500
7/9/2020,117.3788075,118.1294826,116.1699248,117.9929962,88105100
7/10/2020,118.3634611,120.8884667,117.3982979,120.8787155,92403800
7/11/2020,122.5457873,124.0276499,121.5903828,122.4190521,115227900
7/12/2020,120.9372039,122.701783,119.2701066,121.6293869,111932600
7/13/2020,119.7965689,120.089044,117.3008094,117.5055389,121229700
7/14/2020,116.8913574,118.382964,116.6768767,116.9790955,185549500
7/15/2020,117.3105495,120.7617208,117.2423063,120.2937622,111912300
7/16/2020,120.2352729,121.1224343,119.0751313,119.4650955,95467100
7/17/2020,119.7380678,119.8160621,117.0570737,117.0765686,88530500
7/18/2020,116.540378,118.6071835,116.0139274,117.5640259,98844700
7/19/2020,117.3300517,118.4317013,115.9359344,118.1684723,94071200
7/20/2020,118.5974262,119.50409,117.7005137,118.3439484,80819200
7/21/2020,117.0960641,117.378788,115.8774305,116.8913345,85671900
7/22/2020,118.5974388,120.4205101,118.1099853,119.0848923,118323800
7/23/2020,120.5570011,121.0639495,119.4163543,119.913559,75089100
7/24/2020,120.7617163,122.9942539,119.9817878,122.7407761,88651200
7/25/2020,123.3257155,123.9399041,122.4970462,123.0429916,80171300
7/26/2020,122.672548,124.7101,121.9998598,124.6906052,83466700
7/27/2020,125.7142524,127.1181208,125.2950495,127.0888748,88844600
7/28/2020,126.5429437,129.7016332,126.2212226,129.6626434,106686700
7/29/2020,129.1946569,129.5163779,127.3520836,127.9467773,91420000
7/30/2020,129.1166769,131.2809715,128.6194648,131.0567322,91266500
7/31/2020,131.5539164,131.6124084,128.3562235,128.7169342,87222800
8/1/2020,130.4620552,131.6124382,130.2865642,131.1249847,89347100
8/2/2020,130.9300197,131.2907306,129.9356104,130.7935333,84922400
8/3/2020,130.1598385,132.0706629,129.9941061,131.4564667,94264200
8/4/2020,131.6319273,132.1291245,128.5024698,129.7698517,94812300
8/5/2020,129.0386921,130.3938122,128.005293,130.1500854,68847100
8/6/2020,129.7016308,130.7837783,128.1125424,128.6292419,84566500
8/7/2020,128.8437211,131.7294377,128.8437211,130.9495239,78657500
8/8/2020,131.4467026,131.6709271,130.2085667,131.3394623,66905100
8/9/2020,131.6221989,132.0121706,130.7447884,131.0177612,66015800
8/10/2020,130.9397357,131.6319261,129.7406044,130.2280579,107760100
8/11/2020,133.0455465,133.6304966,129.1264165,130.1305695,151101000
8/12/2020,128.4732479,130.2085812,127.7810723,128.1612854,109839500
8/13/2020,128.7267188,130.7057938,128.5219967,129.2141724,75135100
8/14/2020,127.8980543,128.1905294,123.5207164,124.641861,137564700
8/15/2020,125.9579707,127.1766043,124.7588393,124.885582,84000900
8/16/2020,124.6808747,126.4942026,123.9399432,126.4844589,78128300
8/17/2020,127.7832715,128.183651,126.4453701,127.1582718,78973300
8/18/2020,126.3770049,126.503948,123.8379355,123.8769989,88071200
8/19/2020,120.6055251,123.3106012,119.8926309,122.9590454,126142800
8/20/2020,120.5078633,121.7187992,119.3848145,119.8926239,112172300
8/21/2020,121.6601873,123.1933905,121.3476875,122.0410461,105861300
8/22/2020,123.2910715,124.8926341,122.9004448,124.462944,81918000
8/23/2020,123.8477052,123.9551277,122.236375,123.3105927,74244600
8/24/2020,123.5937955,124.0137179,121.8555148,121.9238739,63342900
8/25/2020,120.2734915,121.9922368,119.9805196,121.7676315,92612000
8/26/2020,122.2949875,124.7266273,122.1680296,124.3262329,76857100
8/27/2020,124.8242803,125.000062,122.2754504,122.4902954,79295400
8/28/2020,123.0567047,124.9414716,122.9883456,124.1211548,63092900
8/29/2020,124.8242631,125.3125519,123.3594188,123.925827,72009500
8/30/2020,123.9844214,124.4043437,123.4570766,123.8769989,56575900
8/31/2020,123.47662,124.6484925,122.1484938,122.3438034,94625600
9/1/2020,122.6270137,122.8516265,121.6309228,121.6895142,71311100
9/2/2020,122.1484789,122.4121476,121.0351979,121.3672256,67637100
9/3/2020,121.3672266,122.304726,121.1426213,122.1289444,59278900
9/4/2020,121.7578504,121.9238643,120.2441751,120.6445694,76229200
9/5/2020,121.1621698,123.2031903,120.9473248,122.9395142,75169300
9/6/2020,123.2129256,123.3594115,121.904335,122.9492569,71057600
9/7/2020,123.6328588,125.4492738,123.2519999,123.769577,74403800
9/8/2020,124.2285632,124.7559081,123.5547324,124.1504364,56877900
9/9/2020,124.0430187,125.1856029,122.9883364,123.1543503,71186400
9/10/2020,123.5645065,124.4531823,123.1445841,124.3652878,53522400
9/11/2020,124.8242599,127.4805045,124.0918378,127.4219131,96906500
9/12/2020,126.8945954,127.5391305,126.3574828,126.6016235,62746300
9/13/2020,127.3144773,127.822294,125.4492538,127.0996323,91815000
9/14/2020,126.757867,129.443415,126.6113736,128.7012177,96721700
9/15/2020,127.6465379,128.4277762,127.1875521,127.4023972,108953300
9/16/2020,127.2461239,129.3066718,126.1816741,129.1992493,79663300
9/17/2020,129.0332722,130.937567,128.5352155,130.8399048,74783600
9/18/2020,130.6348338,131.1719465,130.1074815,130.5664673,60214200
9/19/2020,131.2988831,131.4844324,129.8145032,130.2832642,68711000
9/20/2020,130.3320984,130.7520133,129.6973235,129.9902954,70783700
9/21/2020,130.2832683,132.0801406,130.2246769,131.6211548,62111300
9/22/2020,131.6406715,133.291065,131.2012212,133.1348114,64556100
9/23/2020,132.9785832,134.1895267,132.6856113,133.7500763,63261400
9/24/2020,133.3984697,134.1113563,132.5781457,134.0527649,52485800
9/25/2020,134.6680014,136.7187892,134.521523,136.6797333,78852600
9/26/2020,136.7872178,139.7950194,136.7872178,138.6915131,108181800
9/27/2020,140.1758736,141.4942399,139.3165082,141.1817474,104911600
9/28/2020,138.2617756,140.6836474,137.3730998,139.8828735,105575500
9/29/2020,139.4043413,142.2363675,139.3066791,141.7090302,99890800
9/30/2020,142.7833023,142.8907249,140.6250912,141.1133728,76299700
10/1/2020,140.6543717,144.0039907,140.2637525,142.2266388,100827100
10/2/2020,144.6289333,146.0644816,144.2187639,145.6543121,127050800
10/3/2020,145.7422584,146.4844409,143.6426391,145.000061,106820300
10/4/2020,144.9805069,146.2500265,142.4609733,142.9590149,93251400
10/5/2020,140.3809086,140.6934158,138.3496561,139.1113739,121434600
10/6/2020,140.0977136,143.6524018,139.6094322,142.7246552,96350000
10/7/2020,142.1192218,142.7051656,141.240321,141.9922638,74993500
10/8/2020,142.5195762,144.7266027,142.3926182,143.3594208,77338200
10/9/2020,144.091878,145.234455,143.4766385,145.0782013,71447400
10/10/2020,144.7949814,146.3184171,144.2383335,145.4981079,72434100
10/11/2020,145.6250375,145.7129395,142.1387161,143.3301239,104818600
10/12/2020,141.4160784,143.5254579,139.1992763,141.5820923,118931200
10/13/2020,141.2989069,143.1153147,141.1914844,142.2266388,56699500
10/14/2020,140.9961281,142.9004224,140.732452,142.4414368,70440600
10/15/2020,142.9297453,143.5059138,141.8457599,142.109436,62880000
10/16/2020,142.3926204,144.5703513,141.7773811,143.9062958,64786600
10/17/2020,143.8184124,144.3262144,142.8516098,143.5059052,56368300
10/18/2020,143.5352002,144.3750448,142.7441867,143.613327,46397700
10/19/2020,143.1341182,143.8774127,142.4299383,142.9287262,54126800
10/20/2020,142.9874205,143.4764336,142.3223699,142.879837,48908700
10/21/2020,143.2221733,144.4642708,142.1072239,142.4006348,69023100
10/22/2020,142.8406888,143.4959643,142.3321111,142.6548615,48493500
10/23/2020,142.977619,145.7747739,142.6353039,145.6182861,72282600
10/24/2020,145.6965518,146.1562252,145.0119365,145.8237,59375000
10/25/2020,145.275977,147.8677549,143.2514709,147.7992859,103296000
10/26/2020,146.9288545,148.3469893,145.8139053,146.88974,92229700
10/27/2020,146.5082867,147.4080688,142.9384831,143.1438751,86326000
10/28/2020,141.8431234,144.7478621,141.3247707,143.4764252,86960300
10/29/2020,144.2001961,145.2369016,143.5546952,144.9337158,60549600
10/30/2020,145.0510124,146.8897058,144.6402433,146.4202576,60131800
10/31/2020,146.1659822,147.5450025,145.8725715,146.3322449,48606400
11/1/2020,146.5180799,147.0168827,144.5522529,145.0999451,58991300
11/2/2020,145.0901874,145.8432568,144.268634,144.2979736,48597200
11/3/2020,144.2392869,145.4813842,143.6035759,145.3346863,55802400
11/4/2020,145.7258781,150.1172204,145.3444486,149.7553406,90956700
11/5/2020,149.3054462,149.4423692,147.9655405,148.4936829,86453100
11/6/2020,149.4717127,151.5744626,148.9924746,149.1587372,80313700
11/7/2020,150.4888638,151.3201919,149.0511643,150.2736969,71115500
11/8/2020,150.3812814,151.2321742,149.7260057,150.9094238,57808700
11/9/2020,151.5646965,153.8043695,150.9974396,153.2469025,82278300
11/10/2020,153.5305182,153.5891974,150.5964402,151.7016144,74420200
11/11/2020,152.0733047,152.6796762,150.567136,150.6845093,57305700
11/12/2020,151.5940605,152.0635089,145.4324925,145.6965637,140893200
11/13/2020,147.3200485,148.0926824,145.481355,146.2637787,102404300
11/14/2020,147.0462435,147.7504236,143.681831,144.8652344,109296300
11/15/2020,145.2955451,146.1562128,143.1536657,145.7552185,83281300
11/16/2020,145.1782228,145.6965756,143.9850296,145.5205231,68034100
11/17/2020,145.5498405,145.5498405,142.5570683,142.8504791,129868800
11/18/2020,140.6401601,141.6573007,138.1657552,139.799057,123478900
11/19/2020,140.7672876,141.4225782,139.6425635,140.2782745,75834000
11/20/2020,141.2758656,143.2123531,140.542346,142.6451111,76404300
11/21/2020,143.4275394,143.8480985,142.4397383,143.6035919,64838200
11/22/2020,142.4592667,144.2294914,142.3614582,143.6915741,53477900
11/23/2020,142.273422,142.75266,140.6596853,142.1756134,74150700
11/24/2020,140.102223,141.569262,138.5765048,138.7916718,108972300
11/25/2020,139.3394077,141.2758956,138.9090738,139.6914978,74602000
11/26/2020,140.5032414,141.2074214,138.1755343,138.3907013,89056700
11/27/2020,138.7818767,139.7794673,136.0531908,139.5153961,94639600
11/28/2020,138.6449581,139.0850817,135.231657,136.0825348,98322000
11/29/2020,136.4248495,139.114421,136.2977014,138.0092468,80861100
11/30/2020,136.40528,139.0263824,135.3294455,138.8796844,83221100
12/1/2020,139.9164004,141.0509141,139.5838751,140.1413422,61732700
12/2/2020,140.8650771,141.011775,139.4273777,139.759903,58773200
12/3/2020,139.1437932,141.6279732,138.6938946,139.6719208,64452200
12/4/2020,140.0826575,140.1022222,137.9407783,138.4004517,73035900
12/5/2020,138.1364101,138.2928829,136.1412285,137.8136597,78762700
12/6/2020,138.9872913,140.7184017,138.4004697,140.6010284,69907100
12/7/2020,140.6108075,141.7159668,140.3565112,141.6572876,67940300
12/8/2020,140.2978254,143.6133329,140.0142044,143.3297119,85589200
12/9/2020,143.7795892,145.8921289,143.3297057,145.4911346,76378900
12/10/2020,145.4324714,146.4594017,144.8652145,145.9801636,58418800
12/11/2020,145.5400825,146.3518461,144.6207354,146.1953583,61421000
12/12/2020,146.4007404,146.8799637,145.3738099,145.4227142,58883400
12/13/2020,145.412909,146.0877494,144.3762038,145.3737946,50720600
12/14/2020,146.0486085,147.5254222,145.7356331,146.0388336,60893400
12/15/2020,146.0779658,146.4398306,145.2270879,145.5791779,56094900
12/16/2020,146.5278512,149.8042291,146.4300426,149.2174225,100077900
12/17/2020,143.9850219,146.6452544,143.192823,146.5083313,124953200
12/18/2020,145.7161224,146.4105126,144.5522689,145.6867828,74588300
12/19/2020,145.3933339,148.2393928,145.3835441,146.7234497,69122000
12/20/2020,147.0853288,148.6306116,146.5278617,148.1611633,54511500
12/21/2020,148.2491783,149.0804915,147.3298315,147.642807,60394600
12/22/2020,148.769159,149.0727871,146.9767577,148.1716919,65463900
12/23/2020,148.2990548,148.455771,147.074738,147.3489838,55020900
12/24/2020,147.1139128,148.3186364,146.9767899,147.71138,56787900
12/25/2020,146.9376108,147.0453513,144.8121986,144.8807526,65187100
12/26/2020,145.8994028,146.3597322,144.6456885,144.8317871,41000000
12/27/2020,145.3802737,147.3097982,144.4497958,146.9082336,63804000
12/28/2020,147.2803769,148.7593609,146.3596885,146.917984,59222800
12/29/2020,146.8592579,148.3774138,146.2715798,147.8974762,59256200
12/30/2020,147.8974744,151.8152883,147.8876853,150.336319,88807000
12/31/2020,150.5517972,155.409878,149.9053544,154.6263123,137827700
1/1/2021,154.4108573,157.7116261,153.313874,157.2512817,117305600
1/2/2021,158.3580062,162.2954128,157.6919851,157.7115784,117467900
1/3/2021,157.8095171,158.4755531,155.7918456,158.0935669,96041900
1/4/2021,157.4471494,158.8085891,156.3599554,158.6127014,69463600
1/5/2021,156.2914055,157.1533145,153.1473532,153.5881042,76959800
1/6/2021,156.095482,157.8780943,155.5273972,156.9476166,88748200
1/7/2021,156.7027902,162.1191675,156.6342213,161.9036865,174048100
1/8/2021,164.038878,166.8009443,161.149493,161.3845673,152052500
1/9/2021,155.4784486,160.8262561,154.5577599,160.3952942,136739200
1/10/2021,160.6499717,161.5706604,156.4383186,158.5147552,118023100
1/11/2021,160.9143975,164.4306467,160.9046084,161.9232483,107497000
1/12/2021,165.6059834,168.0546169,164.8811825,167.6628265,120405400
1/13/2021,168.5933571,172.3446663,167.1927307,171.4827423,116998900
1/14/2021,171.3162186,173.1184095,170.3465543,170.9734039,108923700
1/15/2021,171.6100361,175.9392183,171.1007162,175.7629089,115402700
1/16/2021,177.3986154,178.387873,171.9234738,172.1291656,153237000
1/17/2021,171.6492339,174.0880786,168.6717017,170.7481384,139380400
1/18/2021,171.5120703,175.8118697,168.769598,175.6159821,131063300
1/19/2021,175.5964252,177.4182094,167.2416879,168.7206573,150185800
1/20/2021,166.4384969,169.90577,166.2034376,167.623642,195432700
1/21/2021,164.8224245,167.0751704,164.0192805,166.2622223,107499100
1/22/2021,168.0350275,169.6413305,165.6451588,169.4356537,91185900
1/23/2021,169.4846193,172.2466852,168.6129063,172.0312042,92135300
1/24/2021,172.2368927,173.2163462,171.6688079,172.6580505,68356600
1/25/2021,173.4514277,176.7130099,173.4318494,176.6248627,74919600
1/26/2021,176.4583205,177.6042791,174.8618067,175.6061859,79144300
1/27/2021,175.6453755,176.9186679,174.4798236,175.6943512,62348900
1/28/2021,175.7825302,176.8599351,174.4308795,174.53862,59773000
1/29/2021,174.4308443,175.5474205,173.6178962,173.9215393,64062300
1/30/2021,174.1761716,179.1224134,174.058642,178.2702789,104487900
1/31/2021,178.8776194,179.1812476,175.4397276,176.0078125,99310400
2/1/2021,175.9196433,176.4681349,171.0517582,171.326004,94537600
2/2/2021,169.1515872,171.6981719,168.1133691,168.4659729,96904000
2/3/2021,169.3377304,170.5620473,167.5159461,168.6325226,86709100
2/4/2021,165.6059537,168.9556819,164.7146477,168.6520538,106765600
2/5/2021,168.7794557,171.5806787,167.3102753,171.4827423,76138300
2/6/2021,172.5013512,173.5395695,171.2280735,171.9234772,74805200
2/7/2021,172.1682873,172.9910245,168.2602636,168.6520538,84505800
2/8/2021,167.8195726,170.2094418,167.5747092,169.5140381,80440800
2/9/2021,167.9860447,168.9948805,165.9292015,166.3111877,90956700
2/10/2021,166.5070884,167.5648999,162.5305097,162.8145447,94815000
2/11/2021,163.5491186,166.1936397,160.8066462,161.1298676,91420500
2/12/2021,161.0417245,162.9124841,158.9652881,159.0730286,122848900
2/13/2021,156.732154,158.9653068,151.5214542,158.2992706,162294600
2/14/2021,155.7135046,159.4158374,153.7937842,156.4970703,115798400
2/15/2021,160.1406355,161.0123484,154.5773472,156.4089203,108275300
2/16/2021,159.1122083,160.473648,155.0278893,155.9485779,121954600
2/17/2021,162.3052072,166.8498697,159.4549946,166.8302765,179935700
2/18/2021,166.663818,171.4043695,166.0271642,171.1888885,115541600
2/19/2021,170.4346761,171.2476242,168.7696084,171.0223541,86213900
2/20/2021,171.1594655,172.2662525,169.7686436,172.227066,84914300
2/21/2021,170.8950112,172.6188586,168.5835008,169.3474731,89418100
2/22/2021,168.3667906,170.7401009,167.3860893,169.0630951,82465400
2/23/2021,169.5240371,170.592998,167.6508939,168.3471985,77251200
2/24/2021,168.4158289,171.9659778,168.1216155,171.4560089,74829200
2/25/2021,172.6524641,173.2408759,171.5246487,172.8780212,71285000
2/26/2021,170.7792839,172.0934197,168.2392717,168.7982635,90865900
2/27/2021,169.0042577,169.7397837,164.7970408,165.3854675,98670700
2/28/2021,164.139981,166.3073376,163.3456153,165.6208496,86185500
3/1/2021,167.6704995,169.6122838,166.9643934,169.455368,62527400
3/2/2021,168.5335285,169.9947639,166.7682632,169.2200165,61177400
3/3/2021,167.7293515,168.5923735,165.2187585,165.6208496,69589300
3/4/2021,166.5427064,167.2487976,162.9827558,164.0713348,82772700
3/5/2021,161.796101,163.4731068,159.0207144,161.1488495,91162800
3/6/2021,162.3452721,162.9435004,156.6670186,156.9808502,90009200
3/7/2021,149.6353916,159.7071972,149.0665831,159.5993195,141147500
3/8/2021,160.6780918,161.9333882,157.7654078,161.6686096,91974200
3/9/2021,159.913138,162.2275935,159.2952915,161.9333801,95056600
3/10/2021,161.5214975,163.3848389,158.8441872,160.0504456,83474400
3/11/2021,161.2174915,164.1301756,159.8052792,163.3456116,79724800
3/12/2021,165.218749,165.6502599,162.355103,163.0219727,76678400
3/13/2021,161.3155903,162.3551314,158.9717143,160.0210571,83737200
3/14/2021,160.2073839,161.8353518,155.9707466,156.2257385,96418800
3/15/2021,155.7549685,159.7366129,152.7932467,154.4015961,131148300
